Date,Symbol,Strategy
2026-01-06T09:15:00+05:30,SILVERBEES,HCB Buy
2026-01-09T09:15:00+05:30,SILVERBEES,HCB Buy
2026-01-13T09:15:00+05:30,SILVERBEES,HCB Buy
2026-01-14T09:15:00+05:30,SILVERBEES,HCB Buy
2026-01-19T09:15:00+05:30,SILVERBEES,HCB Buy
2026-01-21T09:15:00+05:30,SILVERBEES,HCB Buy
2026-02-25T09:15:00+05:30,SILVERBEES,HCB Buy
2026-03-10T09:15:00+05:30,SILVERBEES,HCB Buy
2025-11-18T09:15:00+05:30,SILVERBEES,HCB Sell
2025-11-21T09:15:00+05:30,SILVERBEES,HCB Sell
2026-02-20T09:15:00+05:30,SILVERBEES,HCB Sell
2026-03-12T09:15:00+05:30,SILVERBEES,HCB Sell
2026-03-16T09:15:00+05:30,SILVERBEES,HCB Sell
2026-03-18T09:15:00+05:30,SILVERBEES,HCB Sell
2026-03-19T09:15:00+05:30,SILVERBEES,HCB Sell
2026-02-11T09:15:00+05:30,SILVERBEES,Hourly Support Buy
2025-09-10T15:00:00+05:30,PATELRMART,Hourly Support Buy
2025-12-01T13:00:00+05:30,PATELRMART,Hourly Resistence Sell
2025-10-30T09:15:00+05:30,STLTECH,HCB Buy
2025-11-03T09:15:00+05:30,STLTECH,HCB Buy
2025-12-26T09:15:00+05:30,STLTECH,HCB Buy
2026-01-01T09:15:00+05:30,STLTECH,HCB Buy
2026-01-02T09:15:00+05:30,STLTECH,HCB Buy
2026-02-19T09:15:00+05:30,STLTECH,HCB Buy
2026-02-23T09:15:00+05:30,STLTECH,HCB Buy
2026-03-05T09:15:00+05:30,STLTECH,HCB Buy
2026-03-11T09:15:00+05:30,STLTECH,HCB Buy
2025-11-18T09:15:00+05:30,STLTECH,HCB Sell
2025-11-19T09:15:00+05:30,STLTECH,HCB Sell
2025-11-20T09:15:00+05:30,STLTECH,HCB Sell
2025-11-21T09:15:00+05:30,STLTECH,HCB Sell
2025-11-25T09:15:00+05:30,STLTECH,HCB Sell
2026-01-06T09:15:00+05:30,STLTECH,HCB Sell
2026-01-08T09:15:00+05:30,STLTECH,HCB Sell
2026-01-09T09:15:00+05:30,STLTECH,HCB Sell
2025-09-16T15:00:00+05:30,STLTECH,Hourly Support Buy
2025-09-22T09:15:00+05:30,STLTECH,Hourly Support Buy
2025-12-01T09:15:00+05:30,STLTECH,Hourly Support Buy
2025-09-22T15:15:00+05:30,STLTECH,Hourly Resistence Sell
2025-12-04T10:15:00+05:30,STLTECH,Hourly Resistence Sell
2026-01-06T09:15:00+05:30,STLTECH,Hourly Resistence Sell
2026-02-26T14:00:00+05:30,STLTECH,Hourly Resistence Sell
2025-10-03T09:15:00+05:30,AVANTEL,HCB Buy
2025-10-08T09:15:00+05:30,AVANTEL,HCB Buy
2025-11-17T09:15:00+05:30,AVANTEL,HCB Buy
2025-12-01T09:15:00+05:30,AVANTEL,HCB Buy
2025-12-18T09:15:00+05:30,AVANTEL,HCB Buy
2025-12-22T09:15:00+05:30,AVANTEL,HCB Buy
2025-12-26T09:15:00+05:30,AVANTEL,HCB Buy
2026-01-29T09:15:00+05:30,AVANTEL,HCB Buy
2026-01-30T09:15:00+05:30,AVANTEL,HCB Buy
2026-03-06T09:15:00+05:30,AVANTEL,HCB Buy
2026-03-11T09:15:00+05:30,AVANTEL,HCB Buy
2025-10-17T09:15:00+05:30,AVANTEL,HCB Sell
2025-10-27T09:15:00+05:30,AVANTEL,HCB Sell
2025-11-03T09:15:00+05:30,AVANTEL,HCB Sell
2025-11-06T09:15:00+05:30,AVANTEL,HCB Sell
2025-11-07T09:15:00+05:30,AVANTEL,HCB Sell
2025-11-19T09:15:00+05:30,AVANTEL,HCB Sell
2025-11-21T09:15:00+05:30,AVANTEL,HCB Sell
2025-11-24T09:15:00+05:30,AVANTEL,HCB Sell
2025-12-09T09:15:00+05:30,AVANTEL,HCB Sell
2026-01-06T09:15:00+05:30,AVANTEL,HCB Sell
2026-01-12T09:15:00+05:30,AVANTEL,HCB Sell
2026-01-16T09:15:00+05:30,AVANTEL,HCB Sell
2026-01-20T09:15:00+05:30,AVANTEL,HCB Sell
2026-02-06T09:15:00+05:30,AVANTEL,HCB Sell
2026-03-12T09:15:00+05:30,AVANTEL,HCB Sell
2026-03-19T09:15:00+05:30,AVANTEL,HCB Sell
2025-10-08T09:15:00+05:30,AVANTEL,Hourly Support Buy
2025-11-28T15:15:00+05:30,AVANTEL,Hourly Support Buy
2026-03-06T09:15:00+05:30,AVANTEL,Hourly Support Buy
2025-09-11T09:15:00+05:30,AVANTEL,Hourly Resistence Sell
2025-11-06T09:15:00+05:30,AVANTEL,Hourly Resistence Sell
2025-10-27T09:15:00+05:30,GODREJPROP,HCB Buy
2026-02-06T09:15:00+05:30,GODREJPROP,HCB Buy
2026-02-10T09:15:00+05:30,GODREJPROP,HCB Buy
2026-01-13T09:15:00+05:30,GODREJPROP,HCB Sell
2026-01-19T09:15:00+05:30,GODREJPROP,HCB Sell
2026-01-21T09:15:00+05:30,GODREJPROP,HCB Sell
2026-01-23T09:15:00+05:30,GODREJPROP,HCB Sell
2026-03-19T09:15:00+05:30,GODREJPROP,HCB Sell
2025-11-06T12:00:00+05:30,GODREJPROP,Hourly Resistence Sell
2025-10-08T09:15:00+05:30,PNGJL,HCB Buy
2026-01-08T09:15:00+05:30,PNGJL,HCB Buy
2026-03-04T09:15:00+05:30,PNGJL,HCB Sell
2025-11-04T09:15:00+05:30,MARKSANS,HCB Buy
2025-11-12T09:15:00+05:30,MARKSANS,HCB Buy
2025-11-17T09:15:00+05:30,MARKSANS,HCB Buy
2025-11-20T09:15:00+05:30,MARKSANS,HCB Buy
2026-02-10T09:15:00+05:30,MARKSANS,HCB Buy
2025-11-07T09:15:00+05:30,MARKSANS,HCB Sell
2025-11-06T15:15:00+05:30,MARKSANS,Hourly Resistence Sell
2025-10-29T09:15:00+05:30,GRASIM,HCB Buy
2025-11-06T09:15:00+05:30,GRASIM,HCB Sell
2026-03-09T09:15:00+05:30,GRASIM,HCB Sell
2026-03-19T09:15:00+05:30,GRASIM,HCB Sell
2025-11-17T15:15:00+05:30,GRASIM,Hourly Support Buy
2026-01-29T15:15:00+05:30,GRASIM,Hourly Support Buy
2025-11-21T15:15:00+05:30,GRASIM,Hourly Resistence Sell
2025-11-24T15:15:00+05:30,GRASIM,Hourly Resistence Sell
2025-10-07T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-10-14T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-10-27T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-11-14T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-11-19T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-11-20T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-11-27T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-12-16T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-12-22T09:15:00+05:30,ADANIPOWER,HCB Buy
2026-03-06T09:15:00+05:30,ADANIPOWER,HCB Buy
2026-03-11T09:15:00+05:30,ADANIPOWER,HCB Buy
2026-03-20T09:15:00+05:30,ADANIPOWER,HCB Buy
2025-09-30T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-10-10T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-10-31T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-11-04T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-11-06T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-11-21T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-12-08T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-12-09T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-12-11T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-12-18T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-12-23T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-12-29T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-01-09T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-01-12T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-01-14T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-01-19T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-01-29T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-02-24T09:15:00+05:30,ADANIPOWER,HCB Sell
2026-02-27T09:15:00+05:30,ADANIPOWER,HCB Sell
2025-09-25T15:15:00+05:30,ADANIPOWER,Hourly Support Buy
2025-09-29T15:15:00+05:30,ADANIPOWER,Hourly Support Buy
2025-10-27T09:15:00+05:30,ADANIPOWER,Hourly Support Buy
2025-12-01T09:15:00+05:30,ADANIPOWER,Hourly Support Buy
2025-12-16T09:15:00+05:30,ADANIPOWER,Hourly Support Buy
2025-10-08T09:15:00+05:30,ADANIPOWER,Hourly Resistence Sell
2025-11-04T09:15:00+05:30,ADANIPOWER,Hourly Resistence Sell
2025-12-15T15:15:00+05:30,ADANIPOWER,Hourly Resistence Sell
2026-01-07T15:15:00+05:30,ADANIPOWER,Hourly Resistence Sell
2026-01-08T09:15:00+05:30,ADANIPOWER,Hourly Resistence Sell
2026-01-12T09:15:00+05:30,ADANIPOWER,Hourly Resistence Sell
2025-12-05T09:15:00+05:30,CANTABIL,HCB Buy
2025-11-13T12:15:00+05:30,CANTABIL,Hourly Support Buy
2025-12-23T10:00:00+05:30,CANTABIL,Hourly Support Buy
2026-02-06T13:00:00+05:30,CANTABIL,Hourly Support Buy
2025-11-17T09:30:00+05:30,TOUCHWOOD,Hourly Support Buy
2025-11-24T15:15:00+05:30,ALKEM,Hourly Resistence Sell
2026-02-27T15:15:00+05:30,EMUDHRA,Hourly Support Buy
2025-10-10T09:15:00+05:30,GROWWLIQID,HCB Buy
2026-01-05T09:15:00+05:30,GROWWLIQID,HCB Buy
2026-03-05T09:15:00+05:30,GROWWLIQID,HCB Buy
2026-03-12T09:15:00+05:30,GROWWLIQID,HCB Buy
2025-09-19T15:15:00+05:30,ARE&M,Hourly Resistence Sell
2025-10-06T09:15:00+05:30,ADSL,HCB Buy
2025-12-22T09:15:00+05:30,DBREALTY,HCB Buy
2026-02-04T09:15:00+05:30,DBREALTY,HCB Buy
2025-11-24T09:15:00+05:30,DBREALTY,HCB Sell
2025-12-11T09:15:00+05:30,DBREALTY,HCB Sell
2026-01-19T09:15:00+05:30,DBREALTY,HCB Sell
2026-02-27T09:15:00+05:30,DBREALTY,HCB Sell
2026-03-04T09:15:00+05:30,DBREALTY,HCB Sell
2026-03-09T09:15:00+05:30,DBREALTY,HCB Sell
2026-03-12T09:15:00+05:30,DBREALTY,HCB Sell
2026-03-13T09:15:00+05:30,DBREALTY,HCB Sell
2025-10-23T14:00:00+05:30,DBREALTY,Hourly Support Buy
2025-10-27T09:45:00+05:30,DBREALTY,Hourly Support Buy
2025-11-26T15:15:00+05:30,DBREALTY,Hourly Support Buy
2026-02-17T15:15:00+05:30,DBREALTY,Hourly Support Buy
2026-02-23T09:15:00+05:30,DBREALTY,Hourly Support Buy
2026-03-18T09:15:00+05:30,DBREALTY,Hourly Support Buy
2025-10-09T15:15:00+05:30,DBREALTY,Hourly Resistence Sell
2026-03-19T09:15:00+05:30,CAMLINFINE,HCB Sell
2025-12-15T15:00:00+05:30,CAMLINFINE,Hourly Resistence Sell
2026-01-28T11:15:00+05:30,ANDHRAPAP,Hourly Support Buy
2026-03-02T09:15:00+05:30,NIFTY1,HCB Sell
2026-03-04T09:15:00+05:30,NIFTY1,HCB Sell
2026-02-11T15:00:00+05:30,NIFTY1,Hourly Support Buy
2026-03-04T09:15:00+05:30,NIFTY1,Hourly Resistence Sell
2025-12-01T09:15:00+05:30,SILVERAG,HCB Buy
2026-01-05T09:15:00+05:30,SILVERAG,HCB Buy
2026-01-07T09:15:00+05:30,SILVERAG,HCB Buy
2026-01-19T09:15:00+05:30,SILVERAG,HCB Buy
2026-02-13T09:15:00+05:30,SILVERAG,HCB Sell
2025-12-16T15:00:00+05:30,SILVERAG,Hourly Support Buy
2025-12-19T15:15:00+05:30,SILVERAG,Hourly Support Buy
2025-10-17T09:15:00+05:30,APOLLOTYRE,HCB Buy
2025-11-04T09:15:00+05:30,APOLLOTYRE,HCB Buy
2025-11-13T09:15:00+05:30,APOLLOTYRE,HCB Buy
2025-11-17T09:15:00+05:30,APOLLOTYRE,HCB Buy
2025-12-02T09:15:00+05:30,APOLLOTYRE,HCB Buy
2025-12-09T09:15:00+05:30,APOLLOTYRE,HCB Buy
2026-02-10T09:15:00+05:30,APOLLOTYRE,HCB Buy
2026-02-11T09:15:00+05:30,APOLLOTYRE,HCB Buy
2025-11-18T09:15:00+05:30,APOLLOTYRE,HCB Sell
2026-02-23T09:15:00+05:30,APOLLOTYRE,HCB Sell
2026-03-04T09:15:00+05:30,APOLLOTYRE,HCB Sell
2026-03-09T09:15:00+05:30,APOLLOTYRE,HCB Sell
2025-10-03T11:15:00+05:30,APOLLOTYRE,Hourly Support Buy
2025-10-20T09:45:00+05:30,APOLLOTYRE,Hourly Support Buy
2025-12-02T09:15:00+05:30,APOLLOTYRE,Hourly Support Buy
2026-01-27T15:00:00+05:30,APOLLOTYRE,Hourly Support Buy
2026-03-19T15:15:00+05:30,APOLLOTYRE,Hourly Support Buy
2025-10-30T13:00:00+05:30,APOLLOTYRE,Hourly Resistence Sell
2025-11-14T09:15:00+05:30,APOLLOTYRE,Hourly Resistence Sell
2026-02-17T15:15:00+05:30,APOLLOTYRE,Hourly Resistence Sell
2025-10-24T09:15:00+05:30,COLPAL,HCB Sell
2025-10-03T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-06T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-09T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-10T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-17T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-20T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-23T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-27T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-28T09:15:00+05:30,AXISBANK,HCB Buy
2025-11-14T09:15:00+05:30,AXISBANK,HCB Buy
2025-11-17T09:15:00+05:30,AXISBANK,HCB Buy
2025-11-18T09:15:00+05:30,AXISBANK,HCB Buy
2025-11-20T09:15:00+05:30,AXISBANK,HCB Buy
2025-11-26T09:15:00+05:30,AXISBANK,HCB Buy
2025-11-27T09:15:00+05:30,AXISBANK,HCB Buy
2025-12-10T09:15:00+05:30,AXISBANK,HCB Buy
2025-12-12T09:15:00+05:30,AXISBANK,HCB Buy
2025-12-30T09:15:00+05:30,AXISBANK,HCB Buy
2025-12-31T09:15:00+05:30,AXISBANK,HCB Buy
2026-01-05T09:15:00+05:30,AXISBANK,HCB Buy
2026-01-19T09:15:00+05:30,AXISBANK,HCB Buy
2026-01-22T09:15:00+05:30,AXISBANK,HCB Buy
2026-01-27T09:15:00+05:30,AXISBANK,HCB Buy
2026-01-28T09:15:00+05:30,AXISBANK,HCB Buy
2026-02-01T09:15:00+05:30,AXISBANK,HCB Buy
2026-02-10T09:15:00+05:30,AXISBANK,HCB Buy
2026-02-12T09:15:00+05:30,AXISBANK,HCB Buy
2026-02-13T09:15:00+05:30,AXISBANK,HCB Buy
2026-02-23T09:15:00+05:30,AXISBANK,HCB Buy
2025-10-15T09:15:00+05:30,AXISBANK,HCB Sell
2025-11-03T09:15:00+05:30,AXISBANK,HCB Sell
2025-11-04T09:15:00+05:30,AXISBANK,HCB Sell
2025-11-07T09:15:00+05:30,AXISBANK,HCB Sell
2025-12-02T09:15:00+05:30,AXISBANK,HCB Sell
2025-12-16T09:15:00+05:30,AXISBANK,HCB Sell
2025-12-29T09:15:00+05:30,AXISBANK,HCB Sell
2026-02-05T09:15:00+05:30,AXISBANK,HCB Sell
2026-03-04T09:15:00+05:30,AXISBANK,HCB Sell
2026-03-06T09:15:00+05:30,AXISBANK,HCB Sell
2026-03-09T09:15:00+05:30,AXISBANK,HCB Sell
2026-03-11T09:15:00+05:30,AXISBANK,HCB Sell
2026-03-16T09:15:00+05:30,AXISBANK,HCB Sell
2026-03-19T09:15:00+05:30,AXISBANK,HCB Sell
2026-01-27T09:15:00+05:30,AXISBANK,Hourly Support Buy
2025-10-08T15:15:00+05:30,AXISBANK,Hourly Resistence Sell
2026-01-19T09:15:00+05:30,TOP10ADD,HCB Sell
2026-03-04T09:15:00+05:30,TOP10ADD,HCB Sell
2026-03-09T09:15:00+05:30,TOP10ADD,HCB Sell
2026-03-16T09:15:00+05:30,TOP10ADD,HCB Sell
2025-09-17T15:15:00+05:30,TOP10ADD,Hourly Resistence Sell
2025-10-17T09:15:00+05:30,STARHEALTH,HCB Buy
2025-10-31T09:15:00+05:30,STARHEALTH,HCB Buy
2025-11-17T09:15:00+05:30,STARHEALTH,HCB Buy
2026-01-29T09:15:00+05:30,STARHEALTH,HCB Buy
2025-11-17T15:15:00+05:30,STARHEALTH,Hourly Resistence Sell
2025-10-23T09:15:00+05:30,SAMBHV,HCB Buy
2025-10-29T09:15:00+05:30,SAMBHV,HCB Buy
2025-11-03T09:15:00+05:30,SAMBHV,HCB Buy
2025-11-04T09:15:00+05:30,SAMBHV,HCB Buy
2025-10-13T09:15:00+05:30,SAMBHV,HCB Sell
2025-10-14T09:15:00+05:30,SAMBHV,HCB Sell
2025-11-11T09:15:00+05:30,SAMBHV,HCB Sell
2026-01-06T09:15:00+05:30,SAMBHV,HCB Sell
2026-02-17T09:15:00+05:30,SAMBHV,HCB Sell
2026-03-04T09:15:00+05:30,SAMBHV,HCB Sell
2025-09-10T09:15:00+05:30,SAMBHV,Hourly Support Buy
2025-09-17T09:15:00+05:30,SAMBHV,Hourly Support Buy
2025-11-04T09:15:00+05:30,SAMBHV,Hourly Support Buy
2026-02-13T12:00:00+05:30,SAMBHV,Hourly Support Buy
2025-09-15T14:00:00+05:30,SAMBHV,Hourly Resistence Sell
2025-10-14T09:15:00+05:30,SAMBHV,Hourly Resistence Sell
2025-09-30T09:15:00+05:30,QPOWER,HCB Buy
2026-02-18T09:15:00+05:30,QPOWER,HCB Buy
2026-02-23T09:15:00+05:30,QPOWER,HCB Buy
2026-02-24T09:15:00+05:30,QPOWER,HCB Buy
2026-02-25T09:15:00+05:30,QPOWER,HCB Buy
2025-10-16T09:15:00+05:30,QPOWER,HCB Sell
2026-02-19T09:30:00+05:30,QPOWER,Hourly Support Buy
2026-03-09T09:15:00+05:30,HDFCNIFBAN,HCB Sell
2026-03-13T09:15:00+05:30,HDFCNIFBAN,HCB Sell
2026-01-14T13:00:00+05:30,HDFCNIFBAN,Hourly Support Buy
2026-02-17T15:00:00+05:30,HDFCNIFBAN,Hourly Support Buy
2026-02-17T15:15:00+05:30,HDFCNIFBAN,Hourly Support Buy
2025-11-10T15:15:00+05:30,HDFCNIFBAN,Hourly Resistence Sell
2025-10-14T09:15:00+05:30,M&M,HCB Buy
2025-10-16T09:15:00+05:30,M&M,HCB Buy
2025-10-17T09:15:00+05:30,M&M,HCB Buy
2025-10-24T09:15:00+05:30,M&M,HCB Buy
2025-10-28T09:15:00+05:30,M&M,HCB Buy
2025-11-06T09:15:00+05:30,M&M,HCB Buy
2025-11-11T09:15:00+05:30,M&M,HCB Buy
2025-11-12T09:15:00+05:30,M&M,HCB Buy
2025-11-21T09:15:00+05:30,M&M,HCB Buy
2025-11-27T09:15:00+05:30,M&M,HCB Buy
2025-11-28T09:15:00+05:30,M&M,HCB Buy
2026-01-01T09:15:00+05:30,M&M,HCB Buy
2026-01-02T09:15:00+05:30,M&M,HCB Buy
2026-02-04T09:15:00+05:30,M&M,HCB Buy
2026-02-11T09:15:00+05:30,M&M,HCB Buy
2026-03-18T09:15:00+05:30,M&M,HCB Buy
